"elderly_id","name","age","zipcode","city","state","needs"
923,"Benson, Christian",73,18041,"East Greenville","PA","Educational programs, Reading aloud (books, newspapers), Tech support (computers, phones), Arts and crafts activities, Assistive technology training, Medication reminders (non-medical), Assistive technology training, Playing games (cards, board games), Gardening, Educational programs"
924,"Valdez, Stephanie",74,39744,"Eupora","MS","Fall prevention assistance, Social event planning, Educational programs, Walking/exercise assistance, Grocery shopping, Accessibility modifications (home), Travel companionship, Pet care"
925,"Nasky, Dyara",65,50558,"Livermore","IA","Legal assistance referrals, Arts and crafts activities, Housekeeping, Tech support (computers, phones), Cooking meals, Tech support (computers, phones), Financial management assistance (budgeting), Respite care (for family caregivers), Volunteer coordination"
926,"Ponder, Kadeisha",81,70070,"Luling","LA","Fall prevention assistance, Playing games (cards, board games), Volunteer coordination, Reading aloud (books, newspapers), Financial management assistance (budgeting), Legal assistance referrals, Educational programs, Transportation to appointments"
927,"Rodriguez-Sierra, Estella",86,41128,"Carter","KY","Travel companionship, Legal assistance referrals, Cooking meals, Pet care"
928,"Ramsey, Sir",76,13673,"Philadelphia","NY","Financial management assistance (budgeting), Home maintenance (minor repairs), Respite care (for family caregivers), Legal assistance referrals, Walking/exercise assistance, Music and entertainment"
929,"Jaramillo, Alicia",74,21668,"Sudlersville","MD","Legal assistance referrals, Pet care, Cooking meals, Housekeeping, Home safety assessments, Assistive technology training"
930,"Magers, Nicolas",91,4672,"Salsbury Cove","ME","Reading aloud (books, newspapers), Reading aloud (books, newspapers), Accessibility modifications (home), Cooking meals, Personal care (dressing, bathing - non-medical)"
931,"Ly, Steve",85,24817,"Bradshaw","WV","Mental wellness support (non-clinical), Reading aloud (books, newspapers), Pet care, Financial management assistance (budgeting), Respite care (for family caregivers), Medication reminders (non-medical), Gardening"
932,"el-Sadek, Shakeela",77,61776,"Towanda","IL","Fall prevention assistance, Errands (post office, dry cleaning), Fall prevention assistance, Arts and crafts activities, Home maintenance (minor repairs), Gardening, Educational programs"
933,"Zheng, Derek",80,43103,"Ashville","OH","Errands (post office, dry cleaning), Volunteer coordination, Social event planning, Volunteer coordination, Senior center activities, Personal care (dressing, bathing - non-medical), Fall prevention assistance"
934,"el-Ebrahimi, Adnaan",73,55324,"Darwin","MN","Reading aloud (books, newspapers), Respite care (for family caregivers), Accessibility modifications (home), Reading aloud (books, newspapers), Transportation to appointments, Social event planning, Grocery shopping, Companionship (social activities), Senior center activities"
935,"Sotelo-Campos, Guillermo",66,30206,"Concord","GA","Transportation to appointments, Music and entertainment"
936,"el-Hosein, Jaarallah",91,32111,"Candler","FL","Senior center activities"
937,"Sam, Patricia",91,49355,"Ada","MI","Cooking meals, Reading aloud (books, newspapers), Social event planning"
938,"Verde, Christian",95,20140,"Rectortown","VA","Transportation to appointments, Personal care (dressing, bathing - non-medical), Legal assistance referrals, Volunteer coordination"
939,"Ajibade, Mi'Kel",82,11421,"Woodhaven","NY","Social event planning, Housekeeping, Volunteer coordination, Fall prevention assistance, Pet care, Travel companionship, Home maintenance (minor repairs), Grocery shopping, Music and entertainment"
940,"Nguyen, Angela",66,81025,"Boone","CO","Transportation to appointments, Respite care (for family caregivers), Playing games (cards, board games)"
941,"Bennett, Julian",88,45677,"Scioto Furnace","OH","Music and entertainment, Travel companionship, Educational programs, Companionship (social activities), Fall prevention assistance"
942,"el-Khalid, Shaahir",67,65256,"Harrisburg","MO","Medication reminders (non-medical), Educational programs, Accessibility modifications (home), Mental wellness support (non-clinical), Cooking meals, Financial management assistance (budgeting), Respite care (for family caregivers), Accessibility modifications (home)"
943,"al-Parsa, Fateen",65,50546,"Havelock","IA","Travel companionship, Fall prevention assistance, Home safety assessments, Fall prevention assistance, Cooking meals, Fall prevention assistance, Errands (post office, dry cleaning), Gardening, Companionship (social activities), Assistive technology training"
944,"Baker, Brittney",83,67568,"Plevna","KS","Financial management assistance (budgeting), Tech support (computers, phones), Travel companionship, Respite care (for family caregivers), Playing games (cards, board games), Playing games (cards, board games), Grocery shopping, Financial management assistance (budgeting), Errands (post office, dry cleaning), Transportation to appointments"
945,"Thomas, Sarah",69,33174,"Miami","FL","Mental wellness support (non-clinical), Social event planning, Companionship (social activities)"
946,"Hall, Dawit",90,96158,"South Lake Tahoe","CA","Reading aloud (books, newspapers), Senior center activities, Housekeeping, Senior center activities, Volunteer coordination"
947,"al-Hashemi, Naaif",70,92235,"Cathedral City","CA","Gardening, Home safety assessments, Errands (post office, dry cleaning), Personal care (dressing, bathing - non-medical), Home safety assessments, Errands (post office, dry cleaning), Grocery shopping, Travel companionship, Volunteer coordination, Companionship (social activities)"
948,"Gonzalez, Lucero",70,17083,"Quentin","PA","Medication reminders (non-medical), Respite care (for family caregivers), Cooking meals, Arts and crafts activities, Cooking meals, Social event planning, Pet care, Fall prevention assistance, Reading aloud (books, newspapers)"
949,"Johnson, Kyle",67,85016,"Phoenix","AZ","Transportation to appointments, Travel companionship, Mental wellness support (non-clinical)"
950,"Haynes, Charita",90,56209,"Atwater","MN","Social event planning, Pet care, Tech support (computers, phones), Financial management assistance (budgeting), Educational programs, Mental wellness support (non-clinical), Mental wellness support (non-clinical), Fall prevention assistance, Arts and crafts activities"
951,"Lontine, Fernando",86,78656,"Maxwell","TX","Companionship (social activities), Educational programs, Volunteer coordination"
952,"al-Rasul, Kinaana",65,8732,"Island Heights","NJ","Housekeeping, Assistive technology training, Walking/exercise assistance, Transportation to appointments, Medication reminders (non-medical), Tech support (computers, phones), Walking/exercise assistance"
953,"el-Jabara, Adeeba",80,93424,"Avila Beach","CA","Senior center activities, Respite care (for family caregivers), Legal assistance referrals, Playing games (cards, board games), Tech support (computers, phones), Respite care (for family caregivers), Grocery shopping, Walking/exercise assistance"
954,"Gray, Vashti",73,25635,"Man","WV","Grocery shopping, Financial management assistance (budgeting), Accessibility modifications (home), Accessibility modifications (home), Cooking meals, Social event planning, Pet care, Financial management assistance (budgeting)"
955,"Lipton, Maddison",71,13068,"Freeville","NY","Housekeeping, Personal care (dressing, bathing - non-medical)"
956,"Livingston, Emily",71,4346,"Randolph","ME","Fall prevention assistance, Travel companionship, Mental wellness support (non-clinical)"
957,"Childress, Katey",94,24468,"Mustoe","VA","Assistive technology training, Educational programs, Assistive technology training, Cooking meals, Fall prevention assistance, Transportation to appointments"
958,"al-Demian, Zakariyya",73,54630,"Galesville","WI","Companionship (social activities), Arts and crafts activities"
959,"Linnon, Asha",86,70529,"Duson","LA","Grocery shopping, Errands (post office, dry cleaning)"
960,"Alemu, King",81,4054,"Moody","ME","Playing games (cards, board games)"
961,"Hilton, Narvell",95,92805,"Anaheim","CA","Tech support (computers, phones), Respite care (for family caregivers), Volunteer coordination, Fall prevention assistance"
962,"Romero, Kennedy",86,22627,"Flint Hill","VA","Financial management assistance (budgeting), Grocery shopping"
963,"Ramirez, Yaneli",74,22810,"Basye","VA","Accessibility modifications (home), Housekeeping, Educational programs, Walking/exercise assistance, Cooking meals"
964,"Sharpe, Christophe",85,29163,"Vance","SC","Reading aloud (books, newspapers), Companionship (social activities), Home safety assessments, Legal assistance referrals, Home maintenance (minor repairs), Housekeeping"
965,"al-Ramin, Haafil",87,47532,"Ferdinand","IN","Social event planning"
966,"Okazaki, Brandon",88,1984,"Wenham","MA","Mental wellness support (non-clinical), Respite care (for family caregivers)"
967,"Hoffman, Kassaundra",82,93712,"Fresno","CA","Playing games (cards, board games), Financial management assistance (budgeting), Legal assistance referrals, Respite care (for family caregivers), Personal care (dressing, bathing - non-medical), Accessibility modifications (home), Respite care (for family caregivers)"
968,"Kim, Dean Edward",67,98848,"Quincy","WA","Assistive technology training, Gardening, Gardening, Social event planning, Grocery shopping, Companionship (social activities), Respite care (for family caregivers), Travel companionship, Walking/exercise assistance"
969,"Wilkins, Ty",77,99134,"Harrington","WA","Personal care (dressing, bathing - non-medical), Financial management assistance (budgeting), Errands (post office, dry cleaning), Mental wellness support (non-clinical), Senior center activities, Mental wellness support (non-clinical), Walking/exercise assistance"
970,"Fischer, Ling",76,22834,"Linville","VA","Volunteer coordination, Respite care (for family caregivers), Errands (post office, dry cleaning), Educational programs, Grocery shopping"
971,"Chacon, Louis",85,2574,"West Falmouth","MA","Grocery shopping, Companionship (social activities), Mental wellness support (non-clinical), Senior center activities, Personal care (dressing, bathing - non-medical), Senior center activities, Housekeeping, Financial management assistance (budgeting), Travel companionship"
